TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,281.3125,186,199
-1,284.0625,188,199
-1,287,189,199
-1,289.75,191,199
-1,292.125,192,199
-1,294.3125,195,199
-1,296.5,198,199
-1,298.6875,200,199
-1,300.9375,205,199
-1,303.125,208,199
-1,305.3125,214,199
-1,307.5,212,199
-1,309.75,216,199
-1,311.9375,222,199
-1,314.125,229,199
-1,316.6875,237,199
-1,319.25,245,199
-1,321.8125,261,199
-1,324.375,275,199
-1,326.75,287,199
-1,329,286,199
-1,331.1875,280,199
-1,333.375,274,199
-1,335.5625,266,199
-1,337.75,261,199
-1,340,257,199
-1,342.1875,253,199
-1,344.375,249,199
-1,346.5625,246,199
-1,349.125,243,199
-1,351.5625,238,199
-1,354.125,237,199
-1,356.875,234,199
-1,359.0625,233,199
1527757091535,1.4375,232,199
-1,3.625,231,199
-1,5.8125,232,199
-1,8.0625,232,199
-1,10.25,233,199
-1,12.4375,234,199
-1,14.625,236,199
-1,16.8125,238,199
-1,19.4375,241,199
-1,21.8125,245,199
-1,24,248,199
-1,26.1875,251,199
-1,28.375,256,199
-1,30.625,259,199
-1,32.8125,267,199
-1,35,273,199
-1,37.1875,278,199
-1,39.375,276,199
-1,41.9375,262,199
-1,44.375,246,199
-1,47.125,231,199
-1,49.3125,223,199
-1,51.6875,213,199
-1,54.0625,207,199
-1,56.25,200,199
-1,58.5,193,199
-1,60.6875,187,199
-1,62.875,184,199
-1,65.4375,178,199
-1,68,176,191
-1,70.75,170,191
-1,73.5,167,191
-1,76.25,165,191
-1,79,163,191
-1,81.75,160,191
-1,84.5,160,191
-1,86.875,158,191
-1,89.4375,156,191
-1,92.1875,156,191
-1,94.8125,156,191
-1,97.5625,156,191
-1,100.3125,157,191
-1,103.0625,158,191
-1,105.8125,159,191
-1,108.5625,161,191
-1,111.3125,164,191
-1,113.6875,164,199
-1,116.25,165,191
-1,118.8125,167,191
-1,121.375,170,191
-1,124.125,176,199
-1,126.6875,182,199
-1,129.0625,186,199
-1,131.625,193,199
-1,134.375,200,199
-1,136.9375,205,199
-1,139.375,197,199
-1,141.5625,191,199
-1,144.125,185,199
-1,146.875,179,199
-1,149.625,172,199
-1,152.375,166,199
-1,154.9375,161,199
-1,157.5,158,199
-1,160.0625,155,199
-1,162.625,152,191
-1,165.375,149,191
-1,167.75,147,191
-1,170.3125,145,191
-1,172.9375,143,191
-1,175.5,141,191
-1,178.0625,141,191
-1,180.8125,140,191
-1,183.5625,140,191
-1,186.3125,141,191
-1,188.6875,140,191
-1,191.25,141,191
-1,193.8125,142,191
-1,196.375,143,191
-1,198.75,145,191
-1,201.5,147,191
-1,203.875,150,191
-1,206.5,153,191
-1,209.0625,155,199
-1,211.625,159,199
-1,213.8125,162,199
-1,216.375,165,199
-1,218.9375,170,199
-1,221.6875,177,199
-1,224.25,183,199
-1,226.8125,188,199
-1,229.375,196,199
-1,231.75,205,199
-1,234.1875,217,199
-1,236.375,227,199
-1,238.5625,227,199
-1,240.75,221,199
-1,242.9375,215,199
-1,245.5625,210,199
-1,248.125,204,199
-1,250.6875,200,199
-1,253.25,197,199
-1,255.625,193,199
-1,257.8125,190,199
-1,260.375,190,199
-1,262.75,189,199
-1,265,188,199
-1,267.5625,186,199
-1,270.3125,185,191
-1,273.0625,185,191
-1,275.8125,185,191
-1,278.5625,186,191
-1,281.3125,186,199
-1,284.0625,187,199
-1,286.4375,189,199
-1,288.625,190,199
-1,291.1875,192,199
-1,293.5625,193,199
-1,295.8125,196,199
-1,298,200,199
-1,300.1875,203,199
-1,302.375,207,199
-1,304.5625,212,199
-1,306.8125,215,199
-1,309,212,199
-1,311.1875,220,199
-1,313.375,228,199
-1,315.9375,235,199
-1,318.3125,244,199
-1,320.875,255,199
-1,323.5,271,199
-1,326.0625,284,199
-1,328.625,290,199
-1,331.5625,280,199
-1,333.75,273,199
-1,335.9375,267,199
-1,338.125,260,199
-1,340.375,256,199
-1,342.5625,253,199
-1,345.125,248,199
-1,347.5,244,199
-1,349.6875,241,199
-1,351.875,239,199
-1,354.4375,236,199
-1,356.875,234,199
-1,359.0625,234,199
1527757091729,1.4375,232,199
-1,3.625,231,199
-1,5.8125,232,199
-1,8.0625,231,199
-1,10.25,233,199
-1,12.4375,233,199
-1,14.625,236,199
-1,16.8125,238,199
-1,19.0625,240,199
-1,21.25,243,199
-1,23.4375,247,199
-1,25.625,250,199
-1,27.875,254,199
-1,30.0625,259,199
-1,32.625,263,199
-1,35.1875,272,199
-1,37.75,280,199
-1,40.125,273,199
-1,42.3125,258,199
-1,44.5625,244,199
-1,46.75,232,199
-1,48.9375,225,199
-1,51.125,217,199
-1,53.3125,208,199
-1,55.875,204,199
-1,58.125,197,199
-1,60.3125,187,199
-1,62.5,184,199
-1,64.6875,180,199
-1,67.25,177,191
-1,70,172,191
-1,72.75,169,191
-1,75.5,166,191
-1,78.25,164,191
-1,81,162,191
-1,83.75,160,191
-1,86.5,159,191
-1,89.25,157,191
-1,91.6875,157,191
-1,94.25,156,191
-1,96.8125,156,191
-1,99.5625,156,191
-1,102.3125,158,191
-1,105.0625,159,191
-1,107.4375,161,191
-1,110,162,191
-1,112.5625,162,191
-1,115.125,162,191
-1,117.3125,165,191
-1,119.9375,167,191
-1,122.5,172,191
-1,125.0625,177,191
-1,127.8125,184,199
-1,130,187,199
-1,132,194,199
-1,134.1875,200,199
-1,136.4375,204,199
-1,138.625,198,199
-1,140.8125,192,199
-1,143,185,199
-1,145.5625,181,199
-1,148.3125,175,199
-1,151.0625,168,191
-1,154.1875,163,199
-1,156.75,159,199
-1,159.5,155,199
-1,162.0625,152,199
-1,164.625,149,191
-1,167.0625,146,191
-1,169.625,145,191
-1,172.375,142,191
-1,174.9375,141,191
-1,177.6875,140,191
-1,180.4375,140,191
-1,183.1875,139,191
-1,185.9375,139,191
-1,188.6875,140,191
-1,191.4375,141,191
-1,193.8125,143,191
-1,196.375,143,191
-1,199.125,144,191
-1,201.875,147,191
-1,204.625,150,191
-1,207.375,152,199
-1,210.125,157,191
-1,212.875,161,191
-1,215.625,165,199
-1,218.375,168,199
-1,220.9375,175,199
-1,223.5,182,199
-1,226.0625,186,199
-1,228.6875,194,199
-1,231.25,202,199
-1,233.625,214,199
-1,235.8125,225,199
-1,238.375,229,199
-1,240.5625,221,199
-1,243.125,216,199
-1,245.5625,210,199
-1,247.75,205,199
-1,249.9375,200,199
-1,252.125,197,199
-1,254.3125,195,199
-1,256.5625,192,199
-1,258.75,191,199
-1,261.3125,190,199
-1,263.875,189,199
-1,266.25,187,199
-1,268.8125,186,191
-1,271.375,185,191
-1,273.9375,185,191
-1,276.3125,184,191
-1,278.9375,186,191
-1,281.5,186,191
-1,284.0625,187,199
-1,286.8125,188,199
-1,289.1875,190,199
-1,291.375,191,199
-1,293.5625,193,199
-1,295.8125,196,199
-1,298,199,199
-1,300.1875,202,199
-1,302.375,206,199
-1,304.5625,212,199
-1,306.8125,215,199
-1,308.8125,213,199
-1,311,221,199
-1,313.1875,227,199
-1,315.375,236,199
-1,317.625,244,199
-1,319.8125,251,199
-1,322,264,199
-1,324.1875,277,199
-1,326.75,290,199
-1,329.3125,288,199
-1,332.0625,280,199
-1,334.5,270,199
-1,336.6875,267,199
-1,338.875,260,199
-1,341.0625,256,199
-1,343.25,252,199
-1,345.5,248,199
-1,347.6875,245,199
-1,349.875,241,199
-1,352.0625,239,199
-1,354.3125,236,199
-1,356.5,234,199
-1,358.6875,233,199
1527757091930,1.0625,232,199
-1,3.25,231,199
-1,5.5,233,199
-1,7.6875,233,199
-1,10.25,233,199
-1,12.625,235,199
-1,14.8125,237,199
-1,17,238,199
-1,19.25,239,199
-1,21.4375,244,199
-1,23.625,248,199
-1,25.8125,251,199
-1,28,255,199
-1,30.25,259,199
-1,32.4375,264,199
-1,34.625,272,199
-1,36.8125,277,199
-1,39.0625,278,199
-1,41.25,264,199
-1,43.4375,251,199
-1,45.625,239,199
-1,47.8125,228,199
-1,50.0625,222,199
-1,52.25,212,199
-1,54.4375,206,199
-1,56.625,199,199
-1,59,195,199
-1,61.375,187,199
-1,64,182,199
-1,66.5625,178,199
-1,68.9375,174,191
-1,71.5,171,191
-1,74.0625,167,191
-1,76.625,165,191
-1,79.1875,164,191
-1,81.75,161,191
-1,84.5,160,191
-1,87.25,158,191
-1,90,158,191
-1,92.5625,156,191
-1,95.3125,156,191
-1,98.0625,156,191
-1,100.8125,158,191
-1,103.5625,158,191
-1,106.3125,160,191
-1,109.0625,163,191
-1,111.5,164,191
-1,114.0625,164,199
-1,116.625,166,191
-1,119.1875,168,191
-1,121.9375,171,191
-1,124.5,177,191
-1,127.0625,183,199
-1,129.625,187,199
-1,132.375,194,199
-1,134.5625,202,199
-1,136.75,204,199
-1,139,199,199
-1,141.1875,192,199
-1,143.375,185,199
-1,145.9375,181,199
-1,148.5,176,199
-1,151.0625,169,199
-1,153.625,165,199
-1,156.25,161,199
-1,158.8125,157,199
-1,161,154,191
-1,163.5625,151,199
-1,166.125,148,191
-1,168.875,147,191
-1,171.625,144,191
-1,174.375,143,191
-1,177.125,141,191
-1,179.6875,141,191
-1,182.25,140,191
-1,184.8125,140,191
-1,187.375,140,191
-1,189.9375,141,191
-1,192.5,141,191
-1,195.3125,142,191
-1,198.0625,144,191
-1,200.625,145,191
-1,203.1875,148,191
-1,205.9375,151,191
-1,208.6875,154,191
-1,211.4375,158,191
-1,213.8125,161,191
-1,216.375,166,199
-1,218.9375,170,199
-1,221.875,176,199
-1,224.625,183,199
-1,226.8125,188,199
-1,229,195,199
-1,231.25,202,199
-1,233.4375,213,199
-1,235.625,223,199
-1,237.8125,228,199
-1,240.1875,222,199
-1,242.9375,216,199
-1,245.1875,209,199
-1,247.375,205,199
-1,249.5625,200,199
-1,251.75,197,199
-1,253.9375,195,199
-1,256.1875,193,199
-1,258.375,190,199
-1,260.9375,190,199
-1,263.875,188,199
-1,266.4375,187,199
-1,269,186,199
-1,271.75,185,191
-1,274.5,184,191
-1,277.0625,185,191
-1,279.625,186,191
-1,281.8125,186,191
-1,284.4375,188,199
-1,287.1875,188,199
-1,289.9375,190,199
-1,292.3125,191,199
-1,294.5,194,199
-1,296.6875,197,199
-1,298.875,200,199
-1,301.125,203,199
-1,303.3125,206,199
-1,305.5,211,199
-1,307.6875,212,199
-1,309.75,215,199
-1,311.9375,221,199
-1,314.125,228,199
-1,316.3125,236,199
-1,318.5,243,199
-1,321.0625,254,199
-1,323.6875,269,199
-1,325.875,281,199
-1,328.0625,289,199
-1,330.25,284,199
-1,332.4375,276,199
-1,334.6875,271,199
-1,336.875,263,199
-1,339.0625,259,199
-1,341.25,255,199
-1,343.4375,251,199
-1,345.6875,249,199
-1,347.875,244,199
-1,350.0625,242,199
-1,352.25,239,199
-1,354.4375,237,199
-1,356.6875,235,199
-1,358.875,234,199
1527757092130,1.0625,232,199
-1,3.625,232,199
-1,6.1875,233,199
-1,8.75,232,199
-1,11.125,234,199
-1,13.375,234,199
-1,15.5625,236,199
-1,17.75,239,199
-1,19.9375,242,199
-1,22.1875,245,199
-1,24.375,248,199
-1,26.5625,251,199
-1,28.75,255,199
-1,30.9375,259,199
-1,33.1875,266,199
-1,35.375,273,199
-1,37.5625,279,199
-1,39.75,274,199
-1,41.9375,259,199
-1,44.875,245,199
-1,47.125,231,199
-1,49.3125,223,199
-1,51.5,216,199
-1,53.6875,208,199
-1,55.875,204,199
